1692293192.458261,25.732353598222186
1692293192.5537806,26.01476970212008
1692293192.6394258,25.23641590860897
1692293192.708917,24.922826618099673
1692293192.7703552,25.037860235457114
1692293192.8313198,25.721714014044824
1692293192.895287,25.703919871673644
1692293192.9546347,25.403499839672936
1692293193.0268395,25.10532180489827
1692293193.1553686,26.21382416253688
1692293193.2878413,26.027446471659427
1692293193.3649793,26.236467391959216
1692293193.4344401,24.82536274662733
1692293193.4989266,25.97352612975715
1692293193.569002,24.702949905982372
1692293193.6509638,24.49262755275462
1692293193.7316005,25.998688380101626
1692293193.7969644,26.48492940862182
1692293193.8585327,25.318987837812635
1692293193.9371226,25.582145011150214
1692293194.042045,26.283546468250407
1692293194.19166,26.673394432869404
1692293194.2583642,25.95908010787341
1692293194.3305666,26.357017609654232
1692293194.396294,24.83251891008982
1692293194.4647846,25.76978529453766
1692293194.5369632,25.172990751489024
1692293194.5967846,26.23644828979851
1692293194.657025,24.92772354295223
1692293194.730262,25.662750130510553
1692293194.8038602,25.43022710419976
1692293194.886285,26.010818647263903
1692293194.9588904,27.84744428999631
1692293195.0395813,29.880738837126895
1692293195.1021981,29.431542239376718
1692293195.1567128,28.58820340009821
1692293195.207683,28.762551086729147
1692293195.2631874,29.353789532434085
1692293195.3517175,27.458227392095502
1692293195.4545436,28.6184557975804
1692293195.5164914,27.911166426203817
1692293195.5804617,28.019057303032806
1692293195.6352394,28.252081802062765
1692293195.693407,28.38172431805265
1692293195.763943,28.13152957617033
1692293195.8387487,28.105206815777052
1692293195.8976848,29.172240580558213
1692293195.986534,27.23782490343409
1692293196.0507739,28.333298264286178
1692293196.1184719,27.60446327342665
1692293196.1856549,27.277330274553194
1692293196.2479434,27.65627661096679
1692293196.3741987,28.534370323350192
1692293196.611859,26.216225336612368
1692293196.67304,29.405810493075766
1692293196.7401574,27.750764343951925
1692293196.8131795,28.100587954590363
1692293196.8928645,28.607346555101635
1692293196.9970942,29.37459543965415
1692293197.0753999,28.196168469280614
1692293197.1381457,28.002022993619313
1692293197.2032151,29.4352533569727
1692293197.275508,27.500706800799538
1692293197.3569107,28.850067664297892
1692293197.4564073,27.788123801521866
1692293197.6136441,26.938624119566416
1692293197.6808543,28.348307650546936
1692293197.7504957,27.516572435796114
1692293197.8156545,30.781511545503747
1692293197.8693793,38.04805122265974
1692293197.9225988,34.94700013368737
1692293198.017037,38.559909094503006
1692293198.06762,34.870586186935085
1692293198.1231918,38.05207594883491
1692293198.1946723,37.377447488633614
1692293198.2502236,37.84997486221001
1692293198.3019934,38.28020730148188
1692293198.3551419,38.192346009475834
1692293198.4164946,42.5702000816567
1692293198.491524,37.9898849602548
1692293198.5392458,38.45978503976851
1692293198.6030035,35.03402780405292
1692293198.6586986,36.858762511125065
1692293198.732432,37.096335736096734
1692293198.7894154,36.67109595685749
1692293198.8516154,39.810978607912226
1692293198.9223633,40.718472344205594
1692293198.991068,39.854809038895475
1692293199.0537536,39.894751253727364
1692293199.1076305,37.693430264365276
1692293199.1660357,38.58823591517056
1692293199.222028,35.27166873675392
1692293199.293466,38.76802441153943
1692293199.3813832,39.46840160933822
1692293199.4274893,40.922242493254664
1692293199.4887166,36.4767223510403
1692293199.5759888,38.92476671577625
1692293199.6746817,38.94049519701145
1692293199.7311482,35.904223690721714
1692293199.7907608,39.71502351714836
1692293199.8518748,34.847348469812296
1692293199.9098783,39.05178719831146
1692293199.9708326,37.706792911456276
1692293200.03733,37.077852918897115
1692293200.089922,37.33350550396847
1692293200.1484544,38.76990355295988
1692293200.2022915,39.26289102040804
1692293200.301523,34.58602656012361
1692293200.3704007,37.49392947728039
1692293200.4340723,37.392526989599894
1692293200.4945884,36.43341163211869
1692293200.556167,37.99075305853253
1692293200.6226301,37.796408250063735
1692293200.6937962,39.27196086172404
1692293200.7512276,37.76165135235842
1692293200.8227568,39.42355398120435
1692293200.9023175,44.205898495978055
1692293200.9704542,44.36134208137545
1692293201.0199144,44.95022135296894
1692293201.0892556,43.85381515281661
1692293201.1551661,43.5594173284241
1692293201.2098503,44.175440631478985
1692293201.2760262,42.43446442649549
1692293201.3267822,42.54434844441745
1692293201.3908205,43.39273538758374
1692293201.4574656,44.85933785312605
1692293201.5236833,42.22412459479056
1692293201.6343956,43.18846016004142
1692293201.7559664,44.97001681650993
1692293201.8283935,43.961510555702596
1692293201.9053943,46.4385339570977
1692293202.000692,43.12346645774671
1692293202.0852597,45.3597170545732
1692293202.1660073,44.612157087743185
1692293202.230826,43.02239245242685
1692293202.3075922,43.47080263522322
1692293202.3985314,43.75060324902187
1692293202.5000331,44.05126643579752
1692293202.5796158,43.167453404685915
1692293202.6382544,44.96792853020352
1692293202.715134,43.701730610336966
1692293202.903431,42.1247934438684
1692293202.9709837,41.70906237700317
1692293203.0640936,41.800409366998394
1692293203.1568034,42.49934383080734
1692293203.3115735,44.478619729161096
1692293203.4389808,45.08806787562857
1692293203.4955747,45.02405437365042
1692293203.5680058,44.88409554384202
1692293203.6475642,46.411098366440875
1692293203.7199996,45.813505668662074
1692293203.8467138,46.15459124650251
1692293203.9449613,48.71577630490397
1692293204.0308099,52.32503932134341
1692293204.0973969,50.112288109498095
1692293204.1459963,51.140155554244224
1692293204.194568,50.969454929094496
1692293204.2419562,50.42149850211168
1692293204.2945466,49.81337470864536
1692293204.3409011,52.46537842495691
1692293204.3986604,51.68219937390185
1692293204.4447632,51.778283134239885
1692293204.52046,51.3618638461143
1692293204.572351,52.43032948078071
1692293204.6197357,51.027693529689955
1692293204.668131,49.934295003114066
1692293204.7297585,49.62493359687863
1692293204.7915838,51.93485352856732
1692293204.842749,50.43830754077284
1692293204.8893354,49.44879718472642
1692293204.9447086,50.94113928206769
1692293205.0300093,49.52445455562079
1692293205.0948515,51.09062399886228
1692293205.1530864,48.49680908191342
1692293205.198315,47.75503432990141
1692293205.2580047,51.7520792717766
1692293205.306455,47.27720521808764
1692293205.3533733,52.27440181127839
1692293205.4136977,48.56404327681761
1692293205.4762204,49.22317496827764
1692293205.5464396,51.32250958240069
1692293205.604958,52.30575071211719
1692293205.6623924,50.30489636812008
1692293205.7388804,49.941189682414496
1692293205.7860582,51.38647530128075
1692293205.8396375,48.861438099086854
1692293205.8813238,50.281823059302255
1692293205.9276757,51.61618444157796
1692293205.9715018,51.08839179967746
1692293206.0161164,50.433605585634275
1692293206.0914795,51.48742623815337
1692293206.1964083,49.93594437794964
1692293206.2607121,54.05660929939938
1692293206.3058064,51.301482399280644
1692293206.3529913,48.017696712366345
1692293206.4020233,50.92552618166999
1692293206.456678,51.44547966866734
1692293206.507867,53.618836532534594
1692293206.552556,50.66303148695672
1692293206.6170363,52.521778155272216
1692293206.6583033,49.76152843145124
1692293206.7162688,48.30831118869265
1692293206.760186,53.2239694849827
1692293206.8148377,53.533788596615814
1692293206.876395,55.16358100693886
1692293206.9350474,53.85017067168578
1692293206.9973834,58.081390484726974
1692293207.0685918,55.57170063724689
1692293207.1296146,55.459999550666296
1692293207.2245488,54.34703544192651
1692293207.272951,53.78449076365438
1692293207.3252387,55.90079874031186
1692293207.3773603,54.38951216187401
1692293207.4240654,55.5198142475172
1692293207.4834886,54.10357629431731
1692293207.5337415,55.751116203709756
1692293207.5965428,52.79443348740683
1692293207.653691,54.154575133301435
1692293207.696245,54.63342034149118
1692293207.7557714,57.57204713224647
1692293207.8118482,55.49531618445801
1692293207.8533592,55.85130342016378
1692293207.902838,52.90014701237828
1692293207.960755,56.216482437439254
1692293208.0326562,56.03682850496061
1692293208.092598,58.22917348527065
1692293208.1523728,55.7782342681703
1692293208.195322,53.78329635466661
1692293208.2573211,54.840548835133184
1692293208.3062978,56.16582743580803
1692293208.3557546,53.50435961844313
1692293208.4003963,53.87641735871523
1692293208.4460366,53.484063785683176
1692293208.4926565,55.44894566711565
1692293208.549836,56.1640286126877
1692293208.5896454,55.392624276644604
1692293208.6472478,54.7578571282546
1692293208.735714,54.34209477479947
1692293208.8047247,54.61049010848121
1692293208.854099,52.624269335861655
1692293208.9027042,56.9707685888838
1692293208.9495053,55.409548899574915
1692293209.0033717,55.007853104210355
1692293209.0540745,56.00985492110665
1692293209.100155,54.00032906540123
1692293209.1440403,55.14126666395253
1692293209.1903427,52.3486030216682
1692293209.2325246,53.13012875416178
1692293209.307916,55.336721602535945
1692293209.3656607,53.275072190815415
1692293209.4205348,53.8932722811283
1692293209.4655454,54.41435176406165
1692293209.526607,57.330803946364426
1692293209.5806353,54.53611910278376
1692293209.6225588,54.435817205302
1692293209.6783812,53.31099374693044
1692293209.7293572,58.28129484586607
1692293209.7915375,54.37046157226508
1692293209.8493032,56.62818684823607
1692293209.9276938,59.464989916368914
1692293209.9742785,57.69809818146903
1692293210.035677,63.87094156650393
1692293210.1265507,60.43830616585462
1692293210.186652,59.18895265897918
1692293210.2381892,64.39574145305151
1692293210.3196816,61.14225690341733
1692293210.3683155,67.18926223166727
1692293210.4240594,65.11819172013071
1692293210.4676836,60.796911397399356
1692293210.5291364,59.88908295719894
1692293210.591291,60.781007441559815
1692293210.6572678,62.094146935045195
1692293210.71912,59.46689446530159
1692293210.7692516,61.74353895191426
1692293210.8141854,59.813882087315626
1692293210.8684137,61.95347518411704
