1692292746.8369923,140
1692292748.837424,139
1692292751.838535,138
1692292754.8396893,137
1692292757.840874,136
1692292760.8417974,135
1692292763.8429441,134
1692292766.8438268,133
1692292769.844667,132
1692292772.8453584,131
1692292775.8460996,130
1692292778.848289,129
1692292781.8496957,128
1692292784.8505995,127
1692292787.8519363,126
1692292790.8528297,125
1692292793.8538597,124
1692292796.8552728,123
1692292799.8570318,122
1692292802.8584769,121
1692292805.8594685,120
1692292808.8625114,119
1692292811.8662283,118
1692292814.867585,117
1692292817.868662,116
1692292820.8696744,115
1692292823.8703637,114
1692292826.8714767,113
1692292829.8746805,112
1692292832.8756003,111
1692292835.8766017,110
1692292838.8776708,109
1692292841.8787146,108
1692292844.8795147,107
1692292847.880668,106
1692292850.881377,105
1692292853.882642,104
1692292856.8832588,103
1692292859.8844628,102
1692292862.8859453,101
1692292865.88741,100
1692292868.888785,99
1692292871.8897176,98
1692292874.8913364,97
1692292877.8921912,96
1692292880.8930776,95
1692292883.8942244,94
1692292886.8952498,93
1692292889.89653,92
1692292892.898305,91
1692292895.8993845,90
1692292898.9002507,89
1692292901.9019666,88
1692292904.9030464,87
1692292907.9036512,86
1692292910.9067745,85
1692292913.9073522,84
1692292916.9082534,83
1692292919.9092526,82
1692292922.910377,81
1692292925.9112394,80
1692292928.9122298,79
1692292931.913173,78
1692292934.9141502,77
1692292937.9173415,76
1692292940.918148,75
1692292943.9221683,74
1692292946.9233897,73
1692292949.924199,72
1692292952.925066,71
1692292955.9261355,70
1692292958.9272997,70
1692292960.9275033,71
1692292963.9284916,72
1692292966.9294205,73
1692292969.9303324,74
1692292972.9314885,75
1692292975.935366,76
1692292978.9364033,77
1692292981.9376047,78
1692292984.9384172,79
1692292987.9399438,80
1692292990.941136,81
1692292993.9420283,82
1692292996.9439158,83
1692292999.9449396,84
1692293002.9464133,85
1692293005.947507,86
1692293008.9486232,87
1692293011.9493685,88
1692293014.9508424,89
1692293017.9517765,90
1692293020.9528382,91
1692293023.9535315,92
1692293026.9544036,93
1692293029.9558868,94
1692293032.9571419,95
1692293035.9582086,96
1692293038.959155,97
1692293041.9599092,98
1692293044.9609509,99
1692293047.9621336,100
1692293050.9632568,101
1692293053.964629,102
1692293056.965623,103
1692293059.966082,104
1692293062.967075,105
1692293065.9683921,106
1692293068.9701421,107
1692293071.9712586,108
1692293074.9724486,109
1692293077.9732566,110
1692293080.9742517,111
1692293083.9754066,112
1692293086.9765654,113
1692293089.9775794,114
1692293092.9784381,115
1692293095.9792113,116
1692293098.980213,117
1692293101.983872,118
1692293104.9846776,119
1692293107.9859204,120
1692293110.9867396,121
1692293113.9882653,122
1692293116.9888413,123
1692293119.9899979,124
1692293122.9908252,125
1692293125.9923391,126
1692293128.9935708,127
1692293131.9948459,128
1692293134.9976294,129
1692293137.9983933,130
1692293141.000066,131
1692293144.001025,132
1692293147.0021787,133
1692293150.0028906,134
1692293153.0037103,135
1692293156.0050786,136
1692293159.006098,137
1692293162.007357,138
1692293165.0087912,139
1692293168.0098994,140
