1692615713.2945843,140
1692615715.2953146,139
1692615718.2971437,138
1692615721.2986953,137
1692615724.3000207,136
1692615727.3015745,135
1692615730.3092935,134
1692615733.3108468,133
1692615736.3129876,132
1692615739.3142533,131
1692615742.3157613,130
1692615745.321838,129
1692615748.3227818,128
1692615751.323853,127
1692615754.32539,126
1692615757.3264253,125
1692615760.3286886,124
1692615763.33006,123
1692615766.3342326,122
1692615769.3361933,121
1692615772.3404522,120
1692615775.3425286,119
1692615778.3508556,118
1692615781.3645005,117
1692615784.3660774,116
1692615787.3682005,115
1692615790.369732,114
1692615793.3733153,113
1692615796.3811748,112
1692615799.3857658,111
1692615802.3896024,110
1692615805.390954,109
1692615808.393155,108
1692615811.407129,107
1692615814.4091234,106
1692615817.412624,105
1692615820.4140136,104
1692615823.421807,103
1692615826.4227657,102
1692615829.4261558,101
1692615832.4319015,100
1692615835.4462726,99
1692615838.4476275,98
1692615841.448804,97
1692615844.458198,96
1692615847.4695776,95
1692615850.470748,94
1692615853.47787,93
1692615856.4839063,92
1692615859.485217,91
1692615862.490959,90
1692615865.4956057,89
1692615868.5064003,88
1692615871.509103,87
1692615874.513999,86
1692615877.5257418,85
1692615880.5308993,84
1692615883.5319993,83
1692615886.5379095,82
1692615889.5390675,81
1692615892.541181,80
1692615895.5440671,79
1692615898.5589118,78
1692615901.5614057,77
1692615904.568525,76
1692615907.6027055,75
1692615910.619062,74
1692615913.6201627,73
1692615916.6218448,72
1692615919.624506,71
1692615922.6345654,70
1692615925.6356509,70
1692615927.6431859,71
1692615930.6482263,72
1692615933.6508074,73
1692615936.6529317,74
1692615939.6556199,75
1692615942.6642163,76
1692615945.668237,77
1692615948.6695724,78
1692615951.6710086,79
1692615954.6728559,80
1692615957.6778586,81
1692615960.6800683,82
1692615963.6817415,83
1692615966.68624,84
1692615969.6990967,85
1692615972.704816,86
1692615975.7061348,87
1692615978.707382,88
1692615981.7084906,89
1692615984.7121053,90
1692615987.713952,91
1692615990.7164078,92
1692615993.7273176,93
1692615996.7294862,94
1692615999.7360752,95
1692616002.7385116,96
1692616005.7489214,97
1692616008.7652493,98
1692616011.7736087,99
1692616014.7750103,100
1692616017.7774596,101
1692616020.7793581,102
1692616023.7940965,103
1692616026.7980716,104
1692616029.8072898,105
1692616032.808801,106
1692616035.8178546,107
1692616038.819308,108
1692616041.8200378,109
1692616044.8254004,110
1692616047.8283622,111
1692616050.830002,112
1692616053.836146,113
1692616056.83767,114
1692616059.8516922,115
1692616062.8534336,116
1692616065.8549545,117
1692616068.8564734,118
1692616071.868238,119
1692616074.869787,120
1692616077.870936,121
1692616080.8720622,122
1692616083.8734603,123
1692616086.8765936,124
1692616089.8856394,125
1692616092.8938646,126
1692616095.90289,127
1692616098.9091997,128
1692616101.915352,129
1692616104.9209785,130
1692616107.9355164,131
1692616110.9375622,132
1692616113.940191,133
1692616116.941492,134
1692616119.942841,135
1692616122.943955,136
1692616125.9482834,137
1692616128.9505844,138
1692616131.9705582,139
1692616134.9765675,140
